hour,electricity_production,heat_production,refrigeration_produced,purchased_electricity,heat_stored,electrical_efficiency,thermal_efficiency,carbon_credits,fuel_blend_ng,fuel_blend_h2,fuel_blend_biomass,model_cost
204,0.03651507297277958,0.14606029189111833,0.5842411662816553,3.1288643972528196,8.225373680472827e-10,,,0,0,0,0,2729987.098184517
205,0.04016948417236574,0.16067793668946295,0.6427117461309546,3.30210838620556,7.939042169094257e-10,,,0,0,0,0,2729987.098184517
206,0.038998131843040094,0.15599252737216038,0.6239701077485097,3.3758461522297636,8.836229758735078e-10,,,0,0,0,0,2729987.098184517
207,0.04515540049987947,0.18062160199951788,0.7224864061692571,3.0489388861922304,9.788615535167637e-10,,,0,0,0,0,2729987.098184517
208,0.04408559809794957,0.17634239239179827,0.7053695687893541,3.2746710051042505,9.56338959258958e-10,,,0,0,0,0,2729987.098184517
209,0.038913440564836366,0.15565376225934546,0.6226150480619406,2.9253186427570927,9.548220760957962e-10,,,0,0,0,0,2729987.098184517
210,0.04468777926837021,0.17875111707348085,0.7150044675940187,2.9919688186779667,9.264805495597328e-10,,,0,0,0,0,2729987.098184517
211,0.03797735815989206,0.15190943263956824,0.6076377297257982,2.4326240660250242,9.124455052391981e-10,,,0,0,0,0,2729987.098184517
212,0.03151144266373471,0.12604577065493883,0.5041830805183578,2.302746504829612,1.0385200885703875e-09,,,0,0,0,0,2729987.098184517
213,0.03526344039510944,0.14105376158043775,0.5642150454836675,1.9403837773729182,1.019980211496645e-09,,,0,0,0,0,2729987.098184517
214,0.03633233201267784,0.14532932805071136,0.5813173116560022,1.6888450146118732,9.75611924123056e-10,,,0,0,0,0,2729987.098184517
215,0.03459369772166324,0.13837479088665297,0.5534991629627752,1.6375997523229202,9.368672282606093e-10,,,0,0,0,0,2729987.098184517
216,0.031012045725899037,0.12404818290359615,0.4961927309991346,1.3179459340130186,9.031083816238988e-10,,,0,0,0,0,2729987.098184517
217,0.030956931732572576,0.1238277269302903,0.4953109069861984,1.0406617898709705,8.82315879372763e-10,,,0,0,0,0,2729987.098184517
218,0.028410777780568934,0.11364311112227574,0.4545724437747086,0.9573083629946135,8.606900021700623e-10,,,0,0,0,0,2729987.098184517
219,0.025581737463739023,0.10232694985495609,0.4093077984825651,1.2156288495196386,8.623619527435016e-10,,,0,0,0,0,2729987.098184517
220,0.030765609334647795,0.12306243733859118,0.4922497487005238,1.3396530819569548,8.359935827534914e-10,,,0,0,0,0,2729987.098184517
221,0.025529748743256656,0.10211899497302662,0.4084759790241917,1.2716464832972865,8.319076515410193e-10,,,0,0,0,0,2729987.098184517
222,0.022783294089260643,0.09113317635704257,0.3645327045763951,1.6823895307613472,8.262192926024859e-10,,,0,0,0,0,2729987.098184517
223,0.034181704921968814,0.13672681968787526,0.5469072780682758,1.888555939776478,8.044112136513655e-10,,,0,0,0,0,2729987.098184517
224,0.035484845342662226,0.1419393813706489,0.5677575249129917,2.219234993856818,7.73207778412988e-10,,,0,0,0,0,2729987.098184517
225,0.03745811796536625,0.149832471861465,0.5993298867004602,2.6288566167620138,7.59444445166904e-10,,,0,0,0,0,2729987.098184517
226,0.03590232750621067,0.14360931002484267,0.5744372387599854,2.9890796307721734,8.081637727162004e-10,,,0,0,0,0,2729987.098184517
227,0.04040825021952868,0.16163300087811472,0.6465320023588929,3.0834760195218123,8.340931509849101e-10,,,0,0,0,0,2729987.098184517
228,0.03608065121253941,0.14432260485015763,0.577290418685113,3.2476749695015523,8.139034067593438e-10,,,0,0,0,0,2729987.098184517
229,0.04043254422096436,0.16173017688385743,0.6469207068275028,3.2060241166349823,7.937742276652088e-10,,,0,0,0,0,2729987.098184517
230,0.03865612769639155,0.1546245107855662,0.6184980424393707,3.3646414428965197,7.739927287279409e-10,,,0,0,0,0,2729987.098184517
231,0.04055264688006737,0.16221058752026948,0.6488423494182486,3.381330055120088,7.511190883302555e-10,,,0,0,0,0,2729987.098184517
232,0.04893477389308844,0.19573909557235375,0.7829563815947109,3.214703593520903,7.318998028858902e-10,,,0,0,0,0,2729987.098184517
233,0.04509553697754533,0.1803821479101813,0.7215285906909673,3.126730232605692,7.38038441076337e-10,,,0,0,0,0,2729987.098184517
234,0.04038157919899415,0.1615263167959766,0.6461052661803324,2.9108566349817924,7.485999073309797e-10,,,0,0,0,0,2729987.098184517
235,0.043995893168362124,0.1759835726734485,0.703934289915425,2.521440635080454,7.356461634167147e-10,,,0,0,0,0,2729987.098184517
236,0.04613054383035607,0.1845221753214243,0.7380887001216083,2.2458294804748236,7.61811501623506e-10,,,0,0,0,0,2729987.098184517
237,0.03173411793378099,0.12693647173512396,0.50774588633245,1.9434964532938808,7.315171770483066e-10,,,0,0,0,0,2729987.098184517
238,0.03431014179681294,0.13724056718725175,0.5489622628765776,1.9158168069538628,1.301084798200976e-09,,,0,0,0,0,2729987.098184517
239,0.03502126609445235,0.1400850643778094,0.560340256342987,1.4913327726005183,1.2984001436359208e-09,,,0,0,0,0,2729987.098184517
240,0.03322587827844869,0.13290351311379475,0.5316140518472939,1.1547131500112882,1.2418401291168735e-09,,,0,0,0,0,2729987.098184517
241,0.02952708846182129,0.11810835384728516,0.4724334145322573,0.9772164179086502,1.2118272049187376e-09,,,0,0,0,0,2729987.098184517
242,0.032488643773987205,0.12995457509594882,0.5198182998332304,0.9815273728588902,1.1558021843446815e-09,,,0,0,0,0,2729987.098184517
243,0.03281223003641774,0.13124892014567097,0.5249956793622019,1.0485962950963363,1.1690546351707819e-09,,,0,0,0,0,2729987.098184517
244,0.02944159060477631,0.11776636241910524,0.4710654490620559,1.1039075626146486,1.1216879084646528e-09,,,0,0,0,0,2729987.098184517
245,0.027247070330357212,0.10898828132142885,0.4359531245168399,1.4718755206115997,1.0914741060205427e-09,,,0,0,0,0,2729987.098184517
246,0.024117011940596345,0.09646804776238538,0.3858721904021625,1.6517023881225603,1.0518389232305672e-09,,,0,0,0,0,2729987.098184517
247,0.03117776619693673,0.12471106478774692,0.4988442583457148,2.0729863683486456,1.0296211664758653e-09,,,0,0,0,0,2729987.098184517
248,0.02607984362209914,0.10431937448839657,0.417277497522025,2.386511805886264,9.756200536094646e-10,,,0,0,0,0,2729987.098184517
249,0.03327165099824651,0.13308660399298605,0.5323464149666329,2.517961144056195,9.783047004439496e-10,,,0,0,0,0,2729987.098184517
250,0.03758683327991623,0.15034733311966492,0.6013893317735205,2.7223011414482317,9.511172904877417e-10,,,0,0,0,0,2729987.098184517
251,0.035774013607295416,0.14309605442918166,0.572384216957846,3.0253545361710574,9.306357825333691e-10,,,0,0,0,0,2729987.098184517
252,0.03841493068957448,0.15365972275829792,0.6146388901123166,3.21200438206204,9.276473448777414e-10,,,0,0,0,0,2729987.098184517
253,0.03675522887236192,0.14702091548944768,0.5880836612092757,3.4527701363903653,9.077972169971195e-10,,,0,0,0,0,2729987.098184517
254,0.03975158014327291,0.15900632057309164,0.6360252813129955,3.53435331510678,9.126865937720774e-10,,,0,0,0,0,2729987.098184517
255,0.04126749302349976,0.16506997209399904,0.660279887625956,3.4652608068453534,8.942217647288785e-10,,,0,0,0,0,2729987.098184517
256,0.04744872767431582,0.18979491069726329,0.7591796421105895,3.2796542310330152,8.698906945470897e-10,,,0,0,0,0,2729987.098184517
257,0.04657775050451611,0.18631100201806444,0.745244007449362,3.0559192084854807,8.417967974345667e-10,,,0,0,0,0,2729987.098184517
258,0.03665845608881227,0.14663382435524908,0.5865352965700918,2.7503902045069872,8.372790907820573e-10,,,0,0,0,0,2729987.098184517
259,0.03964187240453652,0.15856748961814607,0.6342699578146245,2.507957314850484,8.141046448361141e-10,,,0,0,0,0,2729987.098184517
260,0.03813211929596984,0.15252847718387935,0.6101139076270157,2.2326882423537384,8.380821172094622e-10,,,0,0,0,0,2729987.098184517
261,0.04161811915383823,0.16647247661535292,0.6658899058855067,1.8948365807281098,8.074200359296067e-10,,,0,0,0,0,2729987.098184517
262,0.03501883841336946,0.14007535365347784,0.5603014140449165,1.7719185854214745,7.777883635788819e-10,,,0,0,0,0,2729987.098184517
263,0.03376974675022418,0.1350789870008967,0.5403159471305892,1.3283422806366965,7.786916772791833e-10,,,0,0,0,0,2729987.098184517
264,0.03703049051067752,0.14812196204271008,0.5924878473087614,1.2624836822007643,7.78247968892097e-10,,,0,0,0,0,2729987.098184517
265,0.03037431415834791,0.12149725663339164,0.4859890256623734,1.1768021500514974,7.786423225525435e-10,,,0,0,0,0,2729987.098184517
266,0.027373128945167323,0.10949251578066929,0.4379700622472289,1.1936741068766825,7.791469933302637e-10,,,0,0,0,0,2729987.098184517
267,0.03650786467920504,0.14603145871682016,0.5841258341197697,1.093922009724737,7.668202195790001e-10,,,0,0,0,0,2729987.098184517
268,0.029617049030804938,0.11846819612321975,0.4738727831405094,1.1627364295143248,8.185814964417279e-10,,,0,0,0,0,2729987.098184517
269,0.03267743524349291,0.13070974097397164,0.5228389626581773,1.3437692101009955,8.55058058911513e-10,,,0,0,0,0,2729987.098184517
270,0.028638501128912856,0.11455400451565143,0.4582160168653103,1.6606252733085787,8.853090171778871e-10,,,0,0,0,0,2729987.098184517
271,0.031154753515180662,0.12461901406072265,0.498476055230222,2.1337904409162536,8.945789952018017e-10,,,0,0,0,0,2729987.098184517
272,0.030625366111127914,0.12250146444451165,0.4900058569304744,2.1642104080815305,8.863779597952776e-10,,,0,0,0,0,2729987.098184517
273,0.03925156852583522,0.1570062741033409,0.6280250952971317,2.441039218335895,9.069177161675252e-10,,,0,0,0,0,2729987.098184517
274,0.03684795987943994,0.14739183951775975,0.5895673573209936,2.9205309047384174,8.888644530953595e-10,,,0,0,0,0,2729987.098184517
275,0.034991598613342556,0.13996639445337022,0.5598655772086013,3.0477435625826397,8.580902216130533e-10,,,0,0,0,0,2729987.098184517
276,0.04590513133945982,0.1836205253578393,0.7344821007122729,3.247616830053161,8.396856403200678e-10,,,0,0,0,0,2729987.098184517
277,0.04183234289206235,0.1673293715682494,0.6693174855447925,3.43315907335411,8.231758901646355e-10,,,0,0,0,0,2729987.098184517
278,0.04819510242144326,0.19278040968577304,0.7711216381543218,3.4830140312751765,7.943947874365415e-10,,,0,0,0,0,2729987.098184517
279,0.04785675993694856,0.19142703974779424,0.7657081582071994,3.384027111026461,7.855491678916664e-10,,,0,0,0,0,2729987.098184517
280,0.037857240200124,0.151428960800496,0.605715841868907,3.206377130516887,8.352316500078633e-10,,,0,0,0,0,2729987.098184517
281,0.03989805036726398,0.15959220146905592,0.6383688051981944,2.8739388124100174,8.139276456665507e-10,,,0,0,0,0,2729987.098184517
282,0.048279440144061395,0.19311776057624558,0.772471040984029,2.7519730391239494,8.607912712577338e-10,,,0,0,0,0,2729987.098184517
283,0.04298934868107487,0.17195739472429947,0.6878295783175282,2.674210948520411,8.29303786367589e-10,,,0,0,0,0,2729987.098184517
284,0.039807646208299595,0.15923058483319838,0.6369223387139112,2.351757355311169,8.028179695838772e-10,,,0,0,0,0,2729987.098184517
285,0.03966682836961281,0.15866731347845123,0.6346692532297742,1.8405196660264656,7.838711143421741e-10,,,0,0,0,0,2729987.098184517
286,0.039259415988862546,0.15703766395545019,0.6281506548288824,1.819767844355908,7.967996898571659e-10,,,0,0,0,0,2729987.098184517
287,0.03630634474192204,0.14522537896768817,0.5809015152512136,1.4486512361391866,7.718256099380769e-10,,,0,0,0,0,2729987.098184517
288,0.0324842518811293,0.1299370075245172,0.5197480296189655,1.18612017496858,7.357925387529213e-10,,,0,0,0,0,2729987.098184517
289,0.03249394445837173,0.12997577783348693,0.5199031099259335,1.0793181607965996,7.955300557314096e-10,,,0,0,0,0,2729987.098184517
290,0.03673267129923381,0.14693068519693525,0.5877227399414761,1.1720676773180752,7.919801122216837e-10,,,0,0,0,0,2729987.098184517
291,0.030867376769234612,0.12346950707693845,0.4938780273895202,1.2008432588817162,7.958108191641258e-10,,,0,0,0,0,2729987.098184517
292,0.027798290480352615,0.11119316192141046,0.4447726465778608,1.1504584624344474,8.19234822109263e-10,,,0,0,0,0,2729987.098184517
293,0.025666445282058387,0.10266578112823355,0.4106631237471672,1.361437342093629,8.060920091726041e-10,,,0,0,0,0,2729987.098184517
294,0.03027965184576143,0.12111860738304572,0.484474428941765,1.513179022207753,7.770838656413149e-10,,,0,0,0,0,2729987.098184517
295,0.027656326883771287,0.11062530753508515,0.4425012292311705,2.1297172792736676,7.80154657849685e-10,,,0,0,0,0,2729987.098184517
296,0.02923352748201636,0.11693410992806544,0.4677364389130815,2.303238270192365,7.716879471528095e-10,,,0,0,0,0,2729987.098184517
297,0.02995002592389829,0.11980010369559316,0.4792004139466357,2.327441713461917,7.670288146685223e-10,,,0,0,0,0,2729987.098184517
298,0.034116348117302984,0.13646539246921194,0.54586156894236,2.9450784558461223,7.722694433283905e-10,,,0,0,0,0,2729987.098184517
299,0.04305347192388323,0.17221388769553292,0.6888555494761089,2.956527982717557,8.164782883739035e-10,,,0,0,0,0,2729987.098184517
300,0.04135512007844561,0.16542048031378245,0.6616819200968852,3.36401117558025,8.423307297686704e-10,,,0,0,0,0,2729987.098184517
301,0.03908847903628747,0.15635391614514987,0.6254156638046755,3.40903593807603,8.274158521915673e-10,,,0,0,0,0,2729987.098184517
302,0.044808589055361364,0.17923435622144546,0.7169374230108245,3.316196251168803,9.32066658595964e-10,,,0,0,0,0,2729987.098184517
303,0.04475663641643429,0.17902654566573717,0.7161061813786306,3.3998931890396,9.656365721494669e-10,,,0,0,0,0,2729987.098184517
304,0.04179749825634353,0.16718999302537413,0.6687599714941674,3.2778685094312743,9.290450777042378e-10,,,0,0,0,0,2729987.098184517
305,0.04022865137225959,0.16091460548903835,0.6436584213482116,3.277085400807021,8.944845770358343e-10,,,0,0,0,0,2729987.098184517
306,0.04712662618942459,0.18850650475769837,0.7540260183635228,2.756599482700593,8.670769860282437e-10,,,0,0,0,0,2729987.098184517
307,0.0366363711155251,0.1465454844621004,0.5861819372928787,2.6413893393056873,8.311504495079319e-10,,,0,0,0,0,2729987.098184517
308,0.0417777575334305,0.167111030133722,0.6684441196993296,2.108396367094453,8.23082997908164e-10,,,0,0,0,0,2729987.098184517
309,0.042711683303722395,0.17084673321488958,0.6833869322568773,1.8928453386627697,7.932619317472256e-10,,,0,0,0,0,2729987.098184517
310,0.0334269665429447,0.1337078661717788,0.5348314633842379,1.7404487078859385,8.359268825930576e-10,,,0,0,0,0,2729987.098184517
311,0.03440213965778668,0.1376085586311467,0.5504342334730601,1.362133129832974,8.492573581995407e-10,,,0,0,0,0,2729987.098184517
312,0.029281852551170242,0.11712741020468097,0.4685096399756079,1.3148002167064554,8.404657463226884e-10,,,0,0,0,0,2729987.098184517
313,0.032494172613750524,0.1299766904550021,0.5199067609169846,1.125222789554469,8.380319932782009e-10,,,0,0,0,0,2729987.098184517
314,0.03342523466066836,0.13370093864267343,0.5348037537174006,1.2571528057429948,8.305711918696831e-10,,,0,0,0,0,2729987.098184517
315,0.028609286605549664,0.11443714642219865,0.4577485839867583,1.055532760378572,9.150820427739973e-10,,,0,0,0,0,2729987.098184517
316,0.03086456635736009,0.12345826542944036,0.4938330606059011,1.1157226880698206,9.304743406601158e-10,,,0,0,0,0,2729987.098184517
317,0.032209378886975865,0.12883751554790346,0.5153500616083767,1.4430952166508695,8.931255399078473e-10,,,0,0,0,0,2729987.098184517
318,0.033084932843040975,0.1323397313721639,0.529358925040208,1.7128960766441028,8.466510750547477e-10,,,0,0,0,0,2729987.098184517
319,0.03566428453290906,0.14265713813163625,0.5706285516267213,2.112158177972922,8.43582103252905e-10,,,0,0,0,0,2729987.098184517
320,0.031103312384157564,0.12441324953663026,0.4976529973494192,2.3503576395467207,8.303154964775926e-10,,,0,0,0,0,2729987.098184517
321,0.0401061636048016,0.1604246544192064,0.6416986170754614,2.4866068806113866,7.992822298315492e-10,,,0,0,0,0,2729987.098184517
322,0.032507717584727897,0.13003087033891159,0.5201234800851247,2.5868505442880116,8.371224485157266e-10,,,0,0,0,0,2729987.098184517
323,0.03207557121159413,0.1283022848463765,0.5132091387902973,3.1878444573371074,8.047914623531431e-10,,,0,0,0,0,2729987.098184517
324,0.040082262552318525,0.1603290502092741,0.6413161998954066,3.0808490043579857,8.071081567894442e-10,,,0,0,0,0,2729987.098184517
325,0.045104558709236776,0.1804182348369471,0.7216729384517873,3.3653745024309756,8.043886113638234e-10,,,0,0,0,0,2729987.098184517
326,0.04139523381161422,0.16558093524645687,0.6623237385475587,3.3881820836787497,9.725527245460348e-10,,,0,0,0,0,2729987.098184517
327,0.04344110455537049,0.17376441822148195,0.6950576722530099,3.4193420223507194,9.362401400491733e-10,,,0,0,0,0,2729987.098184517
328,0.04193282966166346,0.16773131864665383,0.6709252738386035,3.344275532833705,9.124655678915988e-10,,,0,0,0,0,2729987.098184517
329,0.036457437585261356,0.14582975034104542,0.5833190007509197,3.019230820079217,8.775559964583659e-10,,,0,0,0,0,2729987.098184517
330,0.042930531569452104,0.17172212627780842,0.6868885037585639,2.837439685897247,9.195027277148179e-10,,,0,0,0,0,2729987.098184517
331,0.039360072765952464,0.15744029106380986,0.6297611633931885,2.580198304025664,9.07794125511825e-10,,,0,0,0,0,2729987.098184517
332,0.03900727279469095,0.1560290911787638,0.6241163634564995,2.194286232805716,9.380982677215643e-10,,,0,0,0,0,2729987.098184517
333,0.03913423117672396,0.15653692470689584,0.626147697727087,1.8441411697244372,9.501480925941096e-10,,,0,0,0,0,2729987.098184517
334,0.03669524242660458,0.14678096970641832,0.587123878150736,1.6972205293877018,9.191736340543075e-10,,,0,0,0,0,2729987.098184517
335,0.03770195837338188,0.15080783349352753,0.6032313328600821,1.349495190711816,9.338548658291837e-10,,,0,0,0,0,2729987.098184517
336,0.029494718021048492,0.11797887208419397,0.471915487493175,1.2252029095335863,9.201304032069069e-10,,,0,0,0,0,2729987.098184517
337,0.03144395115696511,0.12577580462786045,0.5031032177543364,1.176085704900736,8.987199386998044e-10,,,0,0,0,0,2729987.098184517
338,0.02799245635672255,0.1119698254268902,0.4478793006631479,1.0955162436273238,9.073582285219988e-10,,,0,0,0,0,2729987.098184517
339,0.029303937589786447,0.11721575035914579,0.468863000750467,1.1170097772194298,8.799975217701458e-10,,,0,0,0,0,2729987.098184517
340,0.03182855381058876,0.12731421524235503,0.5092568602430343,1.2586135672397152,8.577796057522635e-10,,,0,0,0,0,2729987.098184517
341,0.024295356265025735,0.09718142506010294,0.3887256996722875,1.244459825577762,8.222481666582712e-10,,,0,0,0,0,2729987.098184517
