Time,electricity_production,heat_production,fuel_consumed,heat_to_elec,electrical_efficiency,thermal_efficiency,fuel_blend_ng,fuel_blend_h2,fuel_blend_biomass,fuel_energy,invest_h2,invest_time,active_h2_blending,invest_eb,invest_time_eb,active_eb,heat_to_plant,elec_to_plant,useful_heat,useful_elec,purchased_electricity,heat_stored,heat_withdrawn,heat_over_production,electricity_over_production,ramp_rate,refrigeration_produced,heat_used_for_cooling,elec_used_for_cooling,co2_emissions,total_emissions_per_interval,carbon_credits,credits_purchased,credits_earned,credits_sold,exceeds_cap,credits_held,emissions_difference,credits_used_to_offset,below_cap,invest_ccs,invest_time_ccs,active_ccs,transport_cost,captured_co2,uncaptured_co2,ccs_energy_penalty,total_fuel_co2_active_ccs
210,1293.6132004068938,5174.452801627575,6899.2704021701,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5085.041268314132,1293.6132004068938,5174.452801627575,1293.6132004068938,132.0122086135773,0.0,0.0,0.0,0.0,5000,357.6461332537723,178.82306662688615,0.0,0,7537.720473104371,1208.215142689146,0,0.0,0.0,0,48.5569147197657,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,587.985408043402,0.0,0.0
211,1545.8547161902982,6183.418864761193,8244.558486348256,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6077.190229868743,1545.8547161902982,6183.418864761193,1545.8547161902982,151.94945582344803,0.0,0.0,0.0,0.0,5000,424.9145395698008,212.4572697849004,0.0,0,7537.720473104371,1208.215142689146,0,0.0,0.0,0,48.5569147197657,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,614.8911697269651,0.0,0.0
212,1433.447125734922,5733.788502939688,7645.051337252918,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5631.546359121171,1433.447125734922,5733.788502939688,1433.447125734922,209.51310447392302,0.0,0.0,0.0,0.0,5000,408.9685752740697,204.48428763703484,0.0,0,7537.720473104371,1208.215142689146,0,0.0,0.0,0,48.5569147197657,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,602.9010267450776,0.0,0.0
213,1481.5071497838087,5926.028599135235,7901.371465513646,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5819.655580513416,1481.5071497838087,5926.028599135235,1481.5071497838087,215.1142589102285,0.0,0.0,0.0,0.0,5000,425.49207448727736,212.74603724363868,0.0,0,7537.720473104371,1208.215142689146,0,0.0,0.0,0,48.5569147197657,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,608.027429310273,0.0,0.0
214,1498.2239260027493,5992.895704010997,7990.5276053479965,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5890.518247526706,1498.2239260027493,5992.895704010997,1498.2239260027493,143.30287096148595,0.0,0.0,0.0,0.0,5000,409.5098259371646,204.7549129685823,0.0,0,7537.720473104371,1208.215142689146,0,0.0,0.0,0,48.5569147197657,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,609.8105521069599,0.0,0.0
215,1559.4110038987915,6237.644015595166,8316.85868746022,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6135.896158090781,1559.4110038987915,6237.644015595166,1559.4110038987915,63.597238571781645,0.0,0.0,0.0,0.0,5000,406.99143001753976,203.49571500876988,0.0,0,7537.720473104371,1208.215142689146,0,0.0,0.0,0,48.5569147197657,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,616.3371737492045,0.0,0.0
216,1629.2963916746305,6517.185566698522,8689.58075559803,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6428.2021553893055,1589.3570550062618,6517.185566698522,1629.2963916746305,0.0,0.0,0.0,0.0,0.0,5000,395.8729819052336,177.96682261843245,39.93933666836871,0,7531.824533988726,1755.0697932979201,0,0.0,0.0,0,48.55691472034778,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,623.7916151119606,0.0,0.0
217,1709.0067671082988,6836.027068433195,9114.702757910927,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6783.835212639198,1534.1100984210334,6836.027068433195,1709.0067671082988,0.0,0.0,0.0,0.0,0.0,5000,383.66409186325313,104.38371158799382,174.8966686872655,0,7531.824533988726,1755.0697932979201,0,0.0,0.0,0,48.55691472034778,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,632.2940551582185,0.0,0.0
218,1949.8912923735077,7799.565169494031,10399.42022599204,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7757.957610568725,1691.5403086201857,7799.565169494031,1949.8912923735077,0.0,0.0,0.0,0.0,0.0,5000,424.7812194545461,83.21511785061199,258.3509837533221,0,7531.824533988726,1755.0697932979201,0,0.0,0.0,0,48.55691472034778,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,657.9884045198411,0.0,0.0
219,1891.266650185612,7565.066600742448,10086.755467656598,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7525.101582934195,1640.1501075183726,7565.066600742448,1891.266650185612,0.0,0.0,0.0,0.0,0.0,5000,410.9766139002488,79.93003561650475,251.11654266723932,0,7531.824533988726,1755.0697932979201,0,0.0,0.0,0,48.55691472034778,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,651.735109353132,0.0,0.0
220,1891.0889176835979,7564.355670734391,10085.807560979189,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7507.23225498773,1694.6347832169683,7564.355670734391,1891.0889176835979,0.0,0.0,0.0,0.0,0.0,5000,424.9477974532744,114.24683149332247,196.45413446662945,0,7531.824533988726,1755.0697932979201,0,0.0,0.0,0,48.55691472034778,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,651.716151219584,0.0,0.0
221,1729.5994831520122,6918.397932608049,9224.530576810732,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6837.703131800309,1639.858452092711,6918.397932608049,1729.5994831520122,0.0,0.0,0.0,0.0,0.0,5000,412.52023429025786,161.3896016154784,89.74103105930108,0,7531.824533988726,1755.0697932979201,0,0.0,0.0,0,48.55691472034778,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,634.4906115362146,0.0,0.0
222,1293.3311112834156,5173.324445133662,6897.765926844883,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5084.366940990426,1293.3311112834156,5173.324445133662,1293.3311112834156,136.73534201097732,0.0,0.0,0.0,0.0,5000,355.8300165729446,177.9150082864723,0.0,0,7531.824533988726,1755.0697932979201,0,0.0,0.0,0,48.55691472034778,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,587.9553185368976,0.0,0.0
223,1414.8251647100476,5659.30065884019,7545.73421178692,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5559.617483040936,1414.8251647100476,5659.30065884019,1414.8251647100476,177.59411873729823,0.0,0.0,0.0,0.0,5000,398.7327031970166,199.3663515985083,0.0,0,7531.824533988726,1755.0697932979201,0,0.0,0.0,0,48.55691472034778,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,600.9146842357384,0.0,0.0
224,1434.5339602752902,5738.135841101161,7650.847788134881,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5635.479276825014,1434.5339602752902,5738.135841101161,1434.5339602752902,206.98144058088565,0.0,0.0,0.0,0.0,5000,410.6262571045892,205.3131285522946,0.0,0,7531.824533988726,1755.0697932979201,0,0.0,0.0,0,48.55691472034778,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,603.0169557626976,0.0,0.0
225,1480.3613914567134,5921.445565826853,7895.260754435804,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5815.171486828146,1480.3613914567134,5921.445565826853,1480.3613914567134,215.58132730589818,0.0,0.0,0.0,0.0,5000,425.09631599483134,212.54815799741567,0.0,0,7531.824533988726,1755.0697932979201,0,0.0,0.0,0,48.55691472034778,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,607.9052150887161,0.0,0.0
226,1497.8139507243202,5991.255802897281,7988.341070529707,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5888.312881124829,1497.8139507243202,5991.255802897281,1497.8139507243202,149.9690217658947,0.0,0.0,0.0,0.0,5000,411.7716870898077,205.88584354490385,0.0,0,7531.824533988726,1755.0697932979201,0,0.0,0.0,0,48.55691472034778,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,609.7668214105942,0.0,0.0
227,1662.3841792131893,6649.536716852757,8866.048955803677,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6543.768510696824,1662.3841792131893,6649.536716852757,1662.3841792131893,33.0375982931057,0.0,0.0,0.0,0.0,5000,423.0728246237355,211.53641231186776,0.0,0,7531.824533988726,1755.0697932979201,0,0.0,0.0,0,48.55691472034778,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,627.3209791160735,0.0,0.0
228,1788.9856045467143,7155.942418186857,9541.256557582474,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7073.434331683239,1695.8804334413362,7155.942418186857,1788.9856045467143,0.0,0.0,0.0,0.0,0.0,5000,423.13751711984736,165.0161730072352,93.10517110537694,0,7553.757415953165,2283.382758544567,0,0.0,0.0,0,48.55691472095896,0,0.0,1.0,-0.0,0.0,-0.0,0.0,0.0,640.8251311516494,0.0,0.0
229,1768.8573172064298,7075.429268825719,9433.905691767624,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7021.762980156558,1587.45062148575,7075.429268825719,1768.8573172064298,0.0,0.0,0.0,0.0,0.0,5000,396.07185039732224,107.33257733832221,181.40669572067782,0,7553.757415953165,2283.382758544567,0,0.0,0.0,0,48.55691472095896,0,0.0,1.0,-0.0,0.0,-0.0,0.0,0.0,638.6781138353524,0.0,0.0
230,1949.4121635011782,7797.648654004713,10396.864872006283,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7753.920845383279,1700.070959130809,7797.648654004713,1949.4121635011782,0.0,0.0,0.0,0.0,0.0,5000,424.2524388561037,87.45561724286725,249.3412043703692,0,7553.757415953165,2283.382758544567,0,0.0,0.0,0,48.55691472095896,0,0.0,1.0,-0.0,0.0,-0.0,0.0,0.0,657.9372974401257,0.0,0.0
231,1889.8176744477523,7559.270697791009,10079.027597054679,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7517.618930146232,1646.095335057712,7559.270697791009,1889.8176744477523,0.0,0.0,0.0,0.0,0.0,5000,410.3294099691538,83.30353528955666,243.72233939004047,0,7553.757415953165,2283.382758544567,0,0.0,0.0,0,48.55691472095896,0,0.0,1.0,-0.0,0.0,-0.0,0.0,0.0,651.5805519410936,0.0,0.0
232,1892.0777920735673,7568.311168294269,10091.081557725693,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7510.367080786658,1698.9297302787743,7568.311168294269,1892.0777920735673,0.0,0.0,0.0,0.0,0.0,5000,424.9244118252337,115.88817501522036,193.14806179479297,0,7553.757415953165,2283.382758544567,0,0.0,0.0,0,48.55691472095896,0,0.0,1.0,-0.0,0.0,-0.0,0.0,0.0,651.8216311545139,0.0,0.0
233,1726.6477489578099,6906.5909958312395,9208.787994441653,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6825.210607929878,1642.2705564788962,6906.5909958312395,1726.6477489578099,0.0,0.0,0.0,0.0,0.0,5000,409.8987440843588,162.76077580272252,84.37719247891373,0,7553.757415953165,2283.382758544567,0,0.0,0.0,0,48.55691472095896,0,0.0,1.0,-0.0,0.0,-0.0,0.0,0.0,634.1757598888331,0.0,0.0
234,1289.964879460413,5159.859517841652,6879.812690455536,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5070.965906515064,1289.964879460413,5159.859517841652,1289.964879460413,140.18077846711867,0.0,0.0,0.0,0.0,5000,355.57444530635416,177.78722265317708,0.0,0,7553.757415953165,2283.382758544567,0,0.0,0.0,0,48.55691472095896,0,0.0,1.0,-0.0,0.0,-0.0,0.0,0.0,587.5962538091104,0.0,0.0
235,1544.780637652688,6179.122550610752,8238.830067481003,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6073.444198344999,1544.780637652688,6179.122550610752,1544.780637652688,149.07176585672573,0.0,0.0,0.0,0.0,5000,422.71340906301344,211.35670453150672,0.0,0,7553.757415953165,2283.382758544567,0,0.0,0.0,0,48.55691472095896,0,0.0,1.0,-0.0,0.0,-0.0,0.0,0.0,614.77660134962,0.0,0.0
236,1356.896137805465,5427.58455122186,7236.779401629147,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5329.038448351315,1356.896137805465,5427.58455122186,1356.896137805465,217.89350139466524,0.0,0.0,0.0,0.0,5000,394.1844114821782,197.0922057410891,0.0,0,7553.757415953165,2283.382758544567,0,0.0,0.0,0,48.55691472095896,0,0.0,1.0,-0.0,0.0,-0.0,0.0,0.0,594.7355880325829,0.0,0.0
237,1483.2242941805375,5932.89717672215,7910.5295689628665,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5826.708282731512,1483.2242941805375,5932.89717672215,1483.2242941805375,207.93748006701549,0.0,0.0,0.0,0.0,5000,424.7555759625555,212.37778798127775,0.0,0,7553.757415953165,2283.382758544567,0,0.0,0.0,0,48.55691472095896,0,0.0,1.0,-0.0,0.0,-0.0,0.0,0.0,608.2105913792573,0.0,0.0
238,1442.09177313056,5768.36709252224,7691.156123362986,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5668.628943660888,1442.09177313056,5768.36709252224,1442.09177313056,154.4825178057431,0.0,0.0,0.0,0.0,5000,398.9525954454065,199.47629772270324,0.0,0,7553.757415953165,2283.382758544567,0,0.0,0.0,0,48.55691472095896,0,0.0,1.0,-0.0,0.0,-0.0,0.0,0.0,603.8231224672597,0.0,0.0
239,1664.4704109332356,6657.881643732942,8877.175524977256,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6552.059151094321,1664.4704109332356,6657.881643732942,1664.4704109332356,31.575306499203407,0.0,0.0,0.0,0.0,5000,423.28997055448446,211.64498527724223,0.0,0,7553.757415953165,2283.382758544567,0,0.0,0.0,0,48.55691472095896,0,0.0,1.0,-0.0,0.0,-0.0,0.0,0.0,627.5435104995452,0.0,0.0
240,1698.4791052236521,6793.916420894609,9058.555227859479,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6708.178566614147,1632.9297659658273,6793.916420894609,1698.4791052236521,0.0,0.0,0.0,0.0,0.0,5000,408.50075637967086,171.475708560923,65.54933925782483,0,7539.44356718101,2732.8618796243436,0,0.0,0.0,0,48.55691472157014,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,631.1711045571896,0.0,0.0
241,1709.3903284036498,6837.561313614599,9116.748418152798,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6785.0926591643,1535.0275203657757,6837.561313614599,1709.3903284036498,0.0,0.0,0.0,0.0,0.0,5000,384.2374258390718,104.93730890059939,174.36280803787304,0,7539.44356718101,2732.8618796243436,0,0.0,0.0,0,48.55691472157014,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,632.334968363056,0.0,0.0
242,1951.131126815101,7804.524507260404,10406.032676347206,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7763.171517598774,1694.386480035606,7804.524507260404,1951.131126815101,0.0,0.0,0.0,0.0,0.0,5000,422.1566054260142,82.70597932325961,256.744646779495,0,7539.44356718101,2732.8618796243436,0,0.0,0.0,0,48.55691472157014,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,658.1206535269441,0.0,0.0
243,1890.5586774785115,7562.234709914046,10082.979613218728,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7522.3957681776865,1638.3090052945397,7562.234709914046,1890.5586774785115,0.0,0.0,0.0,0.0,0.0,5000,411.605439129409,79.6778834727186,252.24967218397177,0,7539.44356718101,2732.8618796243436,0,0.0,0.0,0,48.55691472157014,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,651.6595922643745,0.0,0.0
244,1892.9972959715192,7571.989183886077,10095.985578514768,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7515.297446646922,1695.425508418452,7571.989183886077,1892.9972959715192,0.0,0.0,0.0,0.0,0.0,5000,424.33873650968457,113.38347447830864,197.57178755306728,0,7539.44356718101,2732.8618796243436,0,0.0,0.0,0,48.55691472157014,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,651.919711570295,0.0,0.0
245,1728.6489312827396,6914.595725130958,9219.460966841278,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6833.222527449766,1643.2712133724483,6914.595725130958,1728.6489312827396,0.0,0.0,0.0,0.0,0.0,5000,410.87050863505954,162.74639536238436,85.37771791029081,0,7539.44356718101,2732.8618796243436,0,0.0,0.0,0,48.55691472157014,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,634.3892193368256,0.0,0.0
246,1294.3161328619271,5177.264531447709,6903.019375263611,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5087.815592329416,1294.3161328619271,5177.264531447709,1294.3161328619271,135.18700259677234,0.0,0.0,0.0,0.0,5000,357.795756473169,178.8978782365845,0.0,0,7539.44356718101,2732.8618796243436,0,0.0,0.0,0,48.55691472157014,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,588.0603875052723,0.0,0.0
247,1546.212624390181,6184.850497560724,8246.467330080965,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6079.219053434349,1546.212624390181,6184.850497560724,1546.212624390181,146.7417577004162,0.0,0.0,0.0,0.0,5000,422.5257765054981,211.26288825274904,0.0,0,7539.44356718101,2732.8618796243436,0,0.0,0.0,0,48.55691472157014,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,614.9293466016193,0.0,0.0
248,1432.8891240886717,5731.556496354687,7642.075328472915,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5628.538724016848,1432.8891240886717,5731.556496354687,1432.8891240886717,212.03182993775567,0.0,0.0,0.0,0.0,5000,412.0710893513536,206.0355446756768,0.0,0,7539.44356718101,2732.8618796243436,0,0.0,0.0,0,48.55691472157014,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,602.8415065694583,0.0,0.0
249,1481.5727636257748,5926.291054503099,7901.721406004132,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5819.927557691952,1481.5727636257748,5926.291054503099,1481.5727636257748,215.73129277142198,0.0,0.0,0.0,0.0,5000,425.4539872445883,212.72699362229415,0.0,0,7539.44356718101,2732.8618796243436,0,0.0,0.0,0,48.55691472157014,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,608.0344281200826,0.0,0.0
250,1485.7533598369369,5943.013439347747,7924.01791913033,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5840.906674920221,1485.7533598369369,5943.013439347747,1485.7533598369369,146.7579949661208,0.0,0.0,0.0,0.0,5000,408.4270577101041,204.21352885505206,0.0,0,7539.44356718101,2732.8618796243436,0,0.0,0.0,0,48.55691472157014,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,608.4803583826066,0.0,0.0
251,1538.4009879305847,6153.603951722339,8204.805268963119,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6053.153174273035,1538.4009879305847,6153.603951722339,1538.4009879305847,73.68265782805133,0.0,0.0,0.0,0.0,5000,401.80310979721577,200.90155489860788,0.0,0,7539.44356718101,2732.8618796243436,0,0.0,0.0,0,48.55691472157014,0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,614.0961053792623,0.0,0.0
252,1788.703993657272,7154.815974629088,9539.754632838783,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7073.272284508028,1693.8764494718105,7154.815974629088,1788.703993657272,0.0,0.0,0.0,0.0,0.0,5000,421.0023046697011,163.0873802421186,94.82754418546392,0,7550.944942560696,3169.050044897992,0,0.0,0.0,0,48.55691472218132,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,640.7950926567756,0.0,0.0
253,1631.2388365781278,6524.955346312511,8699.940461750013,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6467.97982289821,1486.8728580874626,6524.955346312511,1631.2388365781278,0.0,0.0,0.0,0.0,0.0,5000,372.26807214786953,113.95104682860321,144.3659784906631,0,7550.944942560696,3169.050044897992,0,0.0,0.0,0,48.55691472218132,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,623.9988092350002,0.0,0.0
254,1949.003369845979,7796.013479383916,10394.684639178555,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7752.204007408209,1702.0631095368117,7796.013479383916,1949.003369845979,0.0,0.0,0.0,0.0,0.0,5000,422.1781482119957,87.61894395141421,246.94026030916726,0,7550.944942560696,3169.050044897992,0,0.0,0.0,0,48.55691472218132,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,657.8936927835715,0.0,0.0
255,1889.435721926456,7557.742887705824,10076.990516941098,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7517.24336983674,1640.3952455305675,7557.742887705824,1889.435721926456,0.0,0.0,0.0,0.0,0.0,5000,411.0385478722218,80.99903573816674,249.0404763958883,0,7550.944942560696,3169.050044897992,0,0.0,0.0,0,48.55691472218132,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,651.5398103388227,0.0,0.0
256,1770.680457919585,7082.72183167834,9443.629108904452,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7018.513006639786,1624.3567657069857,7082.72183167834,1770.680457919585,0.0,0.0,0.0,0.0,0.0,5000,403.15899236681344,128.41765007710774,146.32369221259796,0,7550.944942560696,3169.050044897992,0,0.0,0.0,0,48.55691472218132,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,638.872582178089,0.0,0.0
257,1730.5862930146404,6922.345172058562,9229.793562744748,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6841.321754307378,1646.4853487735063,6922.345172058562,1730.5862930146404,0.0,0.0,0.0,0.0,0.0,5000,408.1946152458679,162.0468355023669,84.10094424113413,0,7550.944942560696,3169.050044897992,0,0.0,0.0,0,48.55691472218132,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,634.595871254895,0.0,0.0
258,1293.405404070154,5173.621616280616,6898.162155040821,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5084.592388709966,1293.405404070154,5173.621616280616,1293.405404070154,134.04854433647074,0.0,0.0,0.0,0.0,5000,356.11691028259804,178.05845514129902,0.0,0,7550.944942560696,3169.050044897992,0,0.0,0.0,0,48.55691472218132,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,587.9632431008165,0.0,0.0
259,1547.254966550198,6189.019866200792,8252.026488267724,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6083.031242353587,1547.254966550198,6189.019866200792,1547.254966550198,151.84581539241253,0.0,0.0,0.0,0.0,5000,423.9544953888233,211.97724769441166,0.0,0,7550.944942560696,3169.050044897992,0,0.0,0.0,0,48.55691472218132,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,615.0405297653544,0.0,0.0
260,1432.3466142177558,5729.386456871023,7639.181942494698,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5626.920012459785,1432.3466142177558,5729.386456871023,1432.3466142177558,207.3377272543437,0.0,0.0,0.0,0.0,5000,409.8657776449544,204.9328888224772,0.0,0,7550.944942560696,3169.050044897992,0,0.0,0.0,0,48.55691472218132,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,602.7836388498939,0.0,0.0
261,1486.109922820538,5944.439691282152,7925.919588376203,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5838.265068338899,1486.109922820538,5944.439691282152,1486.109922820538,212.71830218917034,0.0,0.0,0.0,0.0,5000,424.69849177301006,212.34924588650503,0.0,0,7550.944942560696,3169.050044897992,0,0.0,0.0,0,48.55691472218132,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,608.518391767524,0.0,0.0
262,1639.2216629553657,6556.886651821463,8742.51553576195,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5893.313328287059,1639.2216629553657,5915.545156966306,1639.2216629553657,0.0,0.0,160.33537371378907,641.3414948551563,0.0,5000,409.59806214456734,204.79903107228367,0.0,0,7550.944942560696,3169.050044897992,0,0.0,0.0,0,48.55691472218132,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,624.8503107152393,0.0,0.0
263,1698.268297687533,6793.073190750132,9057.430921000176,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6528.721125541689,1698.268297687533,6612.1961914834565,1698.268297687533,0.0,0.0,45.219249816668935,180.87699926667574,0.0,5000,424.3387634004087,212.16938170020435,0.0,0,7550.944942560696,3169.050044897992,0,0.0,0.0,0,48.55691472218132,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,631.1486184200036,0.0,0.0
264,1787.570053941623,7150.280215766492,9533.706954355324,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7066.660946479215,1696.5056420812232,7150.280215766492,1787.570053941623,0.0,0.0,0.0,0.0,0.0,5000,425.5414890095076,167.2385385745522,91.0644118604032,0,7569.427882012179,3576.315873927308,0,0.0,0.0,0,48.5569147227925,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,640.6741390871065,0.0,0.0
265,1706.9117370511417,6827.646948204567,9103.529264272756,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6776.948813065335,1526.7826135228254,6827.646948204567,1706.9117370511417,0.0,0.0,0.0,0.0,0.0,5000,382.9216640852445,101.39627027846376,180.129123528317,0,7569.427882012179,3576.315873927308,0,0.0,0.0,0,48.5569147227925,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,632.0705852854551,0.0,0.0
